accno,description,charttype,category,link,taxkey,datevautomatik
9985,"Gegenkonto zu 9984",A,A,,0,f
9986,"Ergebnisverteilung auf Fremdkapital",A,A,,0,f
9987,"Korrekturkonto für die Überleitungsrechnung",A,A,,0,f
9989,"Gegenkonto zu 9986-9988",A,A,,0,f
9990,"Erträge von außergewöhnlicher Größenordnung oder Bedeutung",A,A,,0,f
9991,"Erträge (aperiodisch)",A,A,,0,f
9992,"Erträge von außergewöhnlicher Größenordnung oder Bedeutung (aperiodisch)",A,A,,0,f
9993,"Aufwendungen von außergewöhnlicher Größenordnung oder Bedeutung",A,A,,0,f
9994,"Aufwendungen (aperiodisch)",A,A,,0,f
9995,"Aufwendungen von außergewöhnlicher Größenordnung oder Bedeutung (aperiodisch)",A,A,,0,f
9998,"Gegenkonto zu 9990-9997",A,A,,0,f
